KEGGID	DeltaG0Prime	DeltaGUncertainty	DeltaGmPrime
R00313	C00032 <=> C05784	0.0	0.0	0.0
R00314	C00032 <=> C05785	0.0	0.0	0.0
R00315	C00002 + C00033 <=> C00008 + C00227	14.203339842548614 	0.5613028567777206 	14.203339842548614 
R00316	C00002 + C00033 <=> C00013 + C05993	1177.1901697583637 	100000.00004904014 	1177.1901697583637 
R00317	C00227 + C00001 <=> C00033 + C00009	-39.974038799259674 	0.646071050048226 	-57.08887633398071 
R00318	C05682 + C00001 <=> C00033 + C00009	-84.13646499357074 	7.168402070867041 	-101.25130252829177 
R00319	C00186 + C00007 <=> C00033 + C00011 + C00001	-497.27913018642107 	4.540612580349963 	-497.27913018642107 
R00320	C00013 + C00033 <=> C00009 + C00227	25.487895761747094 	0.6575010725790318 	25.487895761747094 
R00321	C06244 + C00001 <=> C00033 + C00014	-24.13636415826771 	2.4050030108061335 	-41.251201692988744 
R00322	C05993 + C00001 <=> C00020 + C00033	-1212.4744596797996 	100000.000050025 	-1229.5892972145207 
R00324	C02132 + C00001 <=> C00033 + C00022	-51.44506732443967 	2.8274929341671045 	-68.5599048591607 
R00325	C02614 <=> C00033 + C00022	2.6906189402714635 	1.1861719191524682 	-14.42421859444957 
R00326	C00084 + C00028 + C00001 <=> C00033 + C00030	0.0	0.0	0.0
R00327	C02655 + C00001 <=> C00031 + C00033	-28.28963885154267 	2.4011534163032984 	-45.4044763862637 
R00328	C00035 + C00001 <=> C00144 + C00009	-22.854541992078083 	1.261329801288022 	-39.969379526799116 
R00329	C00454 + C00001 <=> C00215 + C00009	0.0	0.0	0.0
R00330	C00002 + C00035 <=> C00008 + C00044	-2.411846656130414 	1.360983811513919 	-2.411846656130414 
R00331	C00002 + C00454 <=> C00008 + C00201	0.0	0.0	0.0
R00332	C00002 + C00144 <=> C00008 + C00035	-2.916156964633359 	1.2224475816593483 	-2.916156964633359 
R00333	C00201 + C00020 <=> C00454 + C00008	0.0	0.0	0.0
R00334	C00002 + C01329 <=> C00008 + C00454	0.0	0.0	0.0
R00335	C00044 + C00001 <=> C00035 + C00009	-23.358852300580423 	1.3830871701522292 	-40.47368983530146 
R00336	C01228 + C00001 <=> C00035 + C00013	-22.558019706382904 	6.3107070642775875 	-39.67285724110394 
R00337	C00394 + C00001 <=> C00035 + C00031	-27.379100917243193 	3.418392158516178 	-44.493938451964226 
R00338	C00036 + C00001 <=> C00209 + C00033	-51.46573489010541 	3.426541727124857 	-68.58057242482644 
R00339	C00898 <=> C00036 + C00001	-34.71889272466924 	1.9268925139786601 	-34.71889272466924 
R00340	C02107 <=> C00036 + C00001	-34.71889272466924 	1.9268925139786601 	-34.71889272466924 
R00341	C00002 + C00036 <=> C00008 + C00074 + C00011	10.778591465810347 	3.186719183127073 	-6.336246068910686 
R00342	C00149 + C00003 <=> C00036 + C00004 + C00080	29.667726859525118 	0.3113874902840733 	29.667726859525118 
R00343	C00149 + C00006 <=> C00036 + C00005 + C00080	29.646251523736467 	0.45038760242503884 	29.646251523736467 
R00344	C00002 + C00022 + C00288 <=> C00008 + C00009 + C00036	-3.989495251955084 	0.7385932199325708 	-3.989495251955084 
R00345	C00009 + C00036 <=> C00001 + C00074 + C00011	36.54929042252145 	3.1782453572582576 	36.54929042252145 
R00346	C00013 + C00036 <=> C00009 + C00074 + C00011	22.063147385008847 	3.183293120115392 	4.948309850287814 
R00347	C03961 <=> C00036 + C00014	-26.869104420806458 	2.160760098008064 	-43.98394195552749 
R00348	C02362 + C00001 <=> C00036 + C00014	-6.448579584647183 	2.602502426899288 	-23.563417119368218 
R00350	C04115 <=> C00036 + C00022	22.118489874438488 	2.7815138363108436 	5.003652339717455 
R00351	C00158 + C00010 <=> C00024 + C00001 + C00036	35.82470896676479 	0.4466423157187836 	35.82470896676479 
R00352	C00002 + C00158 + C00010 <=> C00008 + C00009 + C00024 + C00036	10.054010010053359 	0.44241250833120077 	-7.060827524667674 
R00353	C00083 + C00022 <=> C00024 + C00036	0.08891031633686985 	1.4875686158120405 	0.08891031633686985 
R00354	C00566 <=> C00024 + C00036	19.50020339429937 	1.972473267004003 	2.385365859578336 
R00355	C00049 + C00026 <=> C00036 + C00025	2.8793126375512417 	0.5551761418499758 	2.8793126375512417 
R00357	C00049 + C00001 + C00007 <=> C00036 + C00014 + C00027	-93.40843771536626 	4.305507056491822 	-110.5232752500873 
R00359	C00402 + C00001 + C00007 <=> C00036 + C00014 + C00027	-99.09848162511295 	4.704437287834038 	-116.21331915983399 
R00360	C00149 + C00007 <=> C00036 + C00027	-103.0807793760573 	4.282291786628243 	-103.0807793760573 
R00361	C00149 + C15602 <=> C00036 + C15603	0.0	0.0	0.0
R00362	C00158 <=> C00033 + C00036	5.478035229867498 	0.4867677537535926 	-11.636802304853536 
R00363	C00036 <=> C03981	5.716229122819178 	2.9943729472208567 	5.716229122819178 
R00364	C00037 + C00001 + 2 C00125 <=> C00048 + C00014 + 2 C00126 + 2 C00080	0.0	0.0	0.0
R00365	C00037 + C00001 + C00003 <=> C00048 + C00014 + C00004 + C00080	44.92965758463875 	1.6427391527502944 	27.814820049917714 
R00366	C00037 + C00001 + C00007 <=> C00048 + C00014 + C00027	-87.81884865094386 	4.554684396425371 	-104.9336861856649 
R00367	C00019 + C00037 <=> C00021 + C00213	25.556637554577648 	100000.00017377792 	25.556637554577648 
R00368	C03790 + C00003 + C00001 <=> C00037 + C00022 + C00004 + C00080	31.79069117621983 	4.0487232651908345 	14.675853641498797 
R00369	C00041 + C00048 <=> C00022 + C00037	-8.119378517703714 	1.6818653244675565 	-8.119378517703714 
R00371	C00024 + C00037 <=> C00010 + C03508	35.80766769697929 	2.134066253568396 	35.80766769697929 
R00372	C00037 + C00026 <=> C00048 + C00025	8.468901701973653 	1.64330234445631 	8.468901701973653 
R00373	C00037 + C00036 <=> C00048 + C00049	5.58958906442256 	1.6686062527669057 	5.58958906442256 
R00374	C00037 + 2 C00028 <=> C00177 + C00011 + 2 C00030 + C00080	0.0	0.0	0.0
R00375	C00131 + C00039 <=> C00013 + C00039	187.27143787614227 	3.8158386767855 	187.27143787614227 
R00376	C00286 + C00039 <=> C00013 + C00039	700.9618806131914 	67656.96441372902 	700.9618806131914 
R00377	C00458 + C00039 <=> C00013 + C00039	508.60338007316807 	5.171152714046083 	508.60338007316807 
R00378	C00459 + C00039 <=> C00013 + C00039	689.3499085744344 	5.360414511508064 	689.3499085744344 
R00379	C00677 + C00039(n) <=> C00013 + C00039(n+1)	0.0	0.0	0.0
R00380	C00019 + C00039 <=> C00021 + C02967	0.0	0.0	0.0
R00381	C00002 + C00039(n) + C02128(m) <=> C00020 + C00013 + C00039(n+m)	0.0	0.0	0.0
R00382	C00003 + C00039(n) + C02128(m) <=> C00020 + C00455 + C00039(n+m)	0.0	0.0	0.0
R00383	C00040 + C00001 <=> C00010 + C00060	0.0	0.0	0.0
R00384	C00040 + C00003 <=> C00658 + C00004 + C00080	0.0	0.0	0.0
R00385	C00040 + C00006 <=> C00605 + C00005 + C00080	0.0	0.0	0.0
R00387	C00040 + C00006 <=> C01122 + C00005 + C00080	0.0	0.0	0.0
R00388	C00040 + C00007 <=> C00658 + C00027	0.0	0.0	0.0
R00389	C00002 + C21925 + C00010 <=> C00020 + C00013 + C21926	0.0	0.0	0.0
R00390	C00002 + C00638 + C00010 <=> C00020 + C00013 + C02843	0.0	0.0	0.0
R00391	C00040 + C00024 <=> C00010 + C00264	0.0	0.0	0.0
R00392	C00040 + C04253 <=> C00605 + C04570	0.0	0.0	0.0
R00393	C00040 + C00033 <=> C02403 + C00024	0.0	0.0	0.0
R00394	C00044 + C00060 + C00010 <=> C00035 + C00009 + C00040	0.0	0.0	0.0
R00395	C00040 + C00037 <=> C00010 + C02055	0.0	0.0	0.0
R00396	C00041 + C00003 + C00001 <=> C00022 + C00014 + C00004 + C00080	36.81027906693512 	0.5440712519631208 	19.695441532214083 
R00397	C00049 <=> C00041 + C00011	-13.984497457610217 	3.2503137805592264 	-31.09933499233125 
R00398	C03210 + C00003 + C00001 <=> C00041 + C00022 + C00004 + C00080	34.27972371186357 	2.9943729472208616 	17.164886177142535 
R00399	C00133 + C00024 <=> C03341 + C00010	33.56167413865585 	3.703420722267374 	33.56167413865585 
R00400	C00041 + C00036 <=> C00022 + C00049	-2.529789453281302 	0.7446408136097595 	-2.529789453281302 
R00401	C00041 <=> C00133	0.005177075685196542 	1.0275571993754216 	0.005177075685196542 
R00402	C00042 + C00003 <=> C00122 + C00004 + C00080	62.22044352001359 	2.113688821086265 	62.22044352001359 
R00405	C00002 + C00042 + C00010 <=> C00008 + C00009 + C00091	-2.286409742054515 	1.361854405559314 	-2.286409742054515 
R00406	C00091 + C00149 <=> C00042 + C04348	-4.195387266527825 	3.803228133668637 	-4.195387266527825 
R00407	C00091 + C00001 <=> C00010 + C00042	-23.484289214656393 	1.3846996391670228 	-40.599126749377426 
R00408	C00042 + C00016 <=> C01352 + C00122	47.10178142996771 	3.6567651138127943 	47.10178142996771 
R00409	C04593 <=> C00022 + C00042	10.51946062744443 	3.0358371045016774 	-6.595376907276604 
R00410	C00091 + C00164 <=> C00042 + C00332	12.652638222450461 	0.6681599513841682 	12.652638222450461 
R00411	C05931 + C00001 <=> C00025 + C00042	-2.562068813457858 	3.6328055746385703 	-19.676906348178893 
R00412	C00042 + C00028 <=> C00122 + C00030	0.0	0.0	0.0
R00414	C00043 + C00001 <=> C00645 + C00015	-25.960245313463215 	3.448760477375692 	-43.07508284818425 
R00416	C00075 + C04501 <=> C00013 + C00043	-3.50189619392727 	2.9974676919940606 	-3.50189619392727 
R00417	C00043 + C03021 <=> C00015 + C04375	0.0	0.0	0.0
R00418	C00043 <=> C00203	-1.0583464909072973 	2.727349384590034 	-1.0583464909072973 
R00420	C00043 <=> C01170	-1.0583464909072973 	2.727349384590034 	-1.0583464909072973 
R00421	C00043 + 2 C00003 + C00001 <=> C04573 + 2 C00004 + 2 C00080	-21.515959594134017 	3.0379518609376635 	-21.515959594134017 
R00422	C00043 <=> C05005	0.0	0.0	0.0
R00423	C00043 <=> C05114	0.0	0.0	0.0
R00424	C00044 + C00001 <=> C04895 + C00058	-86.49092376048185 	7.593042788128395 	-103.60576129520288 
R00425	C00044 + 3 C00001 <=> C00058 + C01304 + C00013	-66.38675152644912 	5.52948875188645 	-100.61642659589118 
R00426	C00044 + C00001 <=> C00144 + C00013	-31.727251255146257 	1.9099001141307421 	-48.84208878986729 
R00428	C00044 + C00001 <=> C05922	5.872834016835138 	2.9943728123646696 	5.872834016835138 
R00429	C00002 + C00044 <=> C00020 + C04494	-14.38380827427926 	6.914973484520817 	-14.38380827427926 
R00430	C00044 + C00022 <=> C00035 + C00074	29.7047250328324 	1.4266540335492943 	29.7047250328324 
R00431	C00044 + C00036 <=> C00035 + C00074 + C00011	13.190438121940918 	3.4379597425334945 	-3.924399412780115 
R00432	C00044 + C00042 + C00010 <=> C00035 + C00009 + C00091	0.12543691407590396 	0.47795220743361877 	0.12543691407590396 
R00434	C00044 <=> C00942 + C00013	4.606307287270312 	3.068284779885745 	-12.508530247450722 
R00435	C00002 + C00046 <=> C00013 + C00046	354.9188845364448 	1.4186214544195384 	354.9188845364448 
R00436	C00002 + C00046 <=> C00020 + C00013 + C02073	0.0	0.0	0.0
R00437	C00046 + C00009 <=> C00046 + C00008	-366.2034404556433 	1.38053375131092 	-366.2034404556433 
R00438	C00046 + C00009 <=> C00046 + C00015	-953.761875141096 	4.707708527824367 	-953.761875141096 
R00439	C00046 + C00009 <=> C00046 + C00035	-885.1523566442202 	67656.96441318502 	-885.1523566442202 
R00440	C00046 + C00009 <=> C00046 + C00112	-692.9471873954792 	4.407099494199458 	-692.9471873954792 
R00441	C00044 + C00046 <=> C00013 + C00046	876.279647381152 	67656.96441138607 	876.279647381152 
R00442	C00063 + C00046 <=> C00013 + C00046	682.8859573885477 	4.763727737955727 	682.8859573885477 
R00443	C00075 + C00046 <=> C00013 + C00046	945.1570811346332 	4.71165425646193 	945.1570811346332 
R00444	C00201 + C00046 <=> C00013 + C00046	0.0	0.0	0.0
R00445	C00047 + C00003 <=> C04092 + C00014 + C00004 + C00080	-15.253314325952232 	8.784389932338017 	-32.368151860673265 
R00446	C00047 + C00003 + C00001 <=> C04076 + C00004 + C00014 + C00080	34.559746957818774 	2.249077389809806 	17.44490942309774 
R00447	C00047 + C00007 + C00001 <=> C03239 + C00014 + C00027	-106.04320185510785 	4.760021180561461 	-123.15803938982889 
R00448	C00047 + C00007 + C00005 + C00080 <=> C01028 + C00006 + C00001	-224.54917297692933 	100000.00009338107 	-207.4343354422083 
R00449	C00047 + C00007 <=> C00990 + C00011 + C00001	-468.3372101704439 	4.939887547231203 	-468.3372101704439 
R00451	C00680 <=> C00047 + C00011	-17.403452174597106 	3.751134433164431 	-34.51828970931814 
R00452	C04020 + C00006 + C00001 <=> C00047 + C00022 + C00005 + C00080	38.56359387406267 	3.1443765712245733 	21.448756339341635 
R00453	C00047 + C00022 <=> C04076 + C00041	-2.250532109116274 	2.2874836944599193 	-2.250532109116274 
R00454	C00047 + C00024 <=> C02727 + C00010	-24.466122172825735 	2.1883452829016337 	-24.466122172825735 
R00457	C00047 + C00026 <=> C04076 + C00025	-1.9010089248463125 	2.2467260694067783 	-1.9010089248463125 
R00458	C02727 + C00001 <=> C00033 + C00047	-5.880551564071249 	2.2097863642493816 	-22.99538909879228 
R00459	C00047 <=> C00408	-116.85266972295994 	8.725742050748314 	-116.85266972295994 
R00460	C00047 <=> C00739	-0.019394461156480247 	2.994372947220859 	-0.019394461156480247 
R00461	C00047 <=> C01142	-4.593116157235933 	2.1173414163814166 	-4.593116157235933 
R00462	C00047 <=> C01672 + C00011	-25.042647786818016 	3.5775457457838673 	-42.15748532153905 
R00463	C02837 + C00001 <=> C00047	21.626340768124706 	4.133935303349416 	21.626340768124706 
R00465	C00160 + C00006 <=> C00048 + C00005 + C00080	44.06016020653681 	0.9359263685781034 	44.06016020653681 
R00466	C00048 + C00007 + C00001 <=> C00209 + C00027	-157.90651060847935 	5.446453624798049 	-157.90651060847935 
R00468	C00048 + C00010 + C00006 <=> C00313 + C00005 + C00080	-10.816744100560165 	1.3391242919944397 	6.298093434160869 
R00469	C00603 + C00001 <=> C00048 + 2 C00014 + C00011	-24.710638246968756 	4.959675022453481 	-76.05515085113186 
R00470	C01127 <=> C00022 + C00048	18.243789987112454 	1.5519698676163522 	1.1289524523914203 
R00471	C05946 <=> C00022 + C00048	17.931208200183395 	2.2534333240738786 	0.8163706654623617 
R00472	C00149 + C00010 <=> C00024 + C00001 + C00048	33.70667007921334 	2.12613795443845 	33.70667007921334 
R00473	C04348 <=> C00024 + C00048	14.417768131084815 	2.9943729472208584 	-2.6970694036362186 
R00474	C03217 + C00011 <=> C00026 + C00048	29.938547608658695 	3.964086709004087 	29.938547608658695 
R00475	C00160 + C00007 <=> C00048 + C00027	-88.66687069325708 	4.356662194469296 	-88.66687069325708 
R00476	C00160 + C00028 <=> C00048 + C00030	0.0	0.0	0.0
R00477	C01990 <=> C00036 + C00048	18.469061125308503 	3.0445942461676223 	1.3542235905874698 
R00478	C03961 <=> C00037 + C00048	1.9095973094035923 	2.755380037903348 	-15.205240225317441 
R00479	C00311 <=> C00042 + C00048	9.419424508244976 	1.380030709280072 	-7.695413026476057 
R00480	C00002 + C00049 <=> C00008 + C03082	19.166980768462267 	2.9943729472208442 	19.166980768462267 
R00481	C00049 + C00007 <=> C05840 + C00027	-71.61058334539396 	4.863637995324599 	-71.61058334539396 
R00482	C00002 + C00049 + C00014 <=> C00008 + C00009 + C00152	-8.978949624735215 	3.611867067079064 	-8.978949624735215 
R00483	C00002 + C00049 + C00014 <=> C00020 + C00013 + C00152	-18.492540589459622 	3.639874826594137 	-18.492540589459622 
R00484	C00438 + C00001 <=> C00049 + C00011 + C00014	-30.910843267027445 	5.038902140721387 	-65.14051833646951 
R00485	C00152 + C00001 <=> C00049 + C00014	-16.791749331976014 	3.604607574719619 	-33.90658686669705 
R00486	C02512 + 2 C00001 <=> C00049 + C00014	62.115214257039206 	100000.0000475516 	45.00037672231817 
R00487	C00024 + C00049 <=> C00010 + C01042	-18.153523328816796 	2.4777884315102887 	-18.153523328816796 
R00488	C01042 + C00001 <=> C00033 + C00049	-12.193150408080367 	2.514964768709409 	-29.3079879428014 
R00489	C00049 <=> C00099 + C00011	-20.44610843587074 	6.109655617081566 	-37.560945970591774 
R00490	C00049 <=> C00122 + C00014	13.10745683540334 	0.4890560747864567 	-4.007380699317693 
R00491	C00049 <=> C00402	5.6900439097466915 	2.0049978177175087 	5.6900439097466915 
R00493	C00049 + C00161 <=> C05167 + C00036	0.0	0.0	0.0
R00494	C00051 + C00001 <=> C01419 + C00025	-1.922753270849743 	2.681826454691393 	-19.037590805570776 
R00497	C00002 + C00669 + C00037 <=> C00008 + C00009 + C00051	-25.308846547988516 	2.5898960483637965 	-25.308846547988516 
R00499	C03174 + C00001 <=> C00051 + C00042	-29.055527125598125 	2.7577325262814303 	-46.17036466031916 
R00501	C00052 + 2 C00003 + C00001 <=> C00617 + 2 C00004 + 2 C00080	-19.33786857043495 	2.5842810261950437 	-19.33786857043495 
R00502	C00075 + C00446 <=> C00013 + C00052	0.04039936321635462 	1.4096737366190337 	0.04039936321635462 
R00503	C00052 + C00031 <=> C00015 + C00243	-11.112940837116273 	2.258573723502861 	-11.112940837116273 
R00504	C00052 + C00043 <=> C00105 + C04739	211.09730502191616 	70710.67838774591 	211.09730502191616 
R00505	C00052 <=> C03733	2.877342601920238 	1.9061912855418828 	2.877342601920238 
R00506	C00052 + C05796 <=> C05796 + C00015	241.23304171074614 	1.7331458650586264 	241.23304171074614 
R00507	C00053 + C00001 <=> C00059 + C00054	-83.55911689473433 	5.795095788749992 	-100.67395442945536 
R00508	C00053 + C00001 <=> C00224 + C00009	-11.035566874808643 	5.941709167883852 	-28.150404409529678 
R00509	C00002 + C00224 <=> C00008 + C00053	-14.735132081902577 	5.948150360530843 	-14.735132081902577 
R00510	C00055 + C00001 <=> C00380 + C00117	-11.280077455115046 	3.0477100954539074 	-28.39491498983608 
R00511	C00055 + C00001 <=> C00475 + C00009	-14.569700759754287 	2.804338082345426 	-31.68453829447532 
R00512	C00002 + C00055 <=> C00008 + C00112	-2.883478496750641 	2.9943729472208647 	-2.883478496750641 
R00513	C00002 + C00475 <=> C00008 + C00055	-11.200998196956824 	2.812021122442357 	-11.200998196956824 
R00514	C00112 + C00001 <=> C00055 + C00009	-22.887220459959963 	3.0104557674497463 	-40.002057994680996 
R00515	C00063 + C00001 <=> C00055 + C00013	-32.9484504668915 	2.3542182310120205 	-50.063288001612534 
R00516	C00075 + C00475 <=> C00015 + C00055	-8.521236284220997 	3.08323051459056 	-8.521236284220997 
R00517	C00044 + C00475 <=> C00035 + C00055	-8.789151540826595 	3.100377728619047 	-8.789151540826595 
R00518	C00002 + C00058 <=> C00008 + C02405	-8.685156154964186 	4.585459896292106 	-8.685156154964186 
R00519	C00058 + C00003 <=> C00080 + C00011 + C00004	-14.728029078260048 	3.337456056312323 	-14.728029078260048 
R00521	C00798 + C00001 <=> C00010 + C00058	-12.170398054884636 	4.627749540959715 	-29.28523558960567 
R00522	C00209 <=> C00058 + C00011	-16.30369701482583 	4.455846774981043 	-33.41853454954686 
R00524	C00488 + C00001 <=> C00058 + C00014	-34.57992796362337 	6.276436557272647 	-51.6947654983444 
R00525	C01045 + C00001 <=> C00058 + C00025	-33.06222722470468 	5.670992108572586 	-50.17706475942571 
R00526	C01044 + C00001 <=> C00058 + C00049	-31.423449152419238 	5.769337529953367 	-48.53828668714027 
R00527	C01031 + C00001 <=> C00058 + C00051	-11.302581594187629 	2.674052635935706 	-28.417419128908662 
R00528	C00094 + C00001 + 2 C00125 <=> C00059 + 2 C00126 + 2 C00080	0.0	0.0	0.0
R00529	C00002 + C00059 <=> C00013 + C00224	47.558920410050135 	1.1812874498927812 	47.558920410050135 
R00530	C00008 + C00059 <=> C00009 + C00224	58.84347632924865 	1.2118029513499395 	58.84347632924865 
R00531	C00224 + C00001 <=> C00020 + C00059	-82.84321033148566 	1.305803868586869 	-99.9580478662067 
R00532	C02703 + C00001 <=> C00022 + C00014 + C00059	133.67278554639265 	70710.67824502659 	99.44311047695058 
R00533	C00094 + C00007 + C00001 <=> C00059 + C00027	-172.23100294081684 	5.684995551986437 	-172.23100294081684 
R00534	C02827 + C00001 <=> C00031 + C00059	157.89649413470846 	70710.67824069937 	140.78165659998743 
R00535	C00053 + C00951 <=> C00054 + C08357	-283.56156878077184 	70710.67818526112 	-283.56156878077184 
R00536	C00053 + C05299 <=> C00054 + C08358	-286.4754789328085 	70710.67817633325 	-286.4754789328085 
R00537	C00053 + C05302 <=> C00054 + C08359	-286.4754789328088 	70710.67817633325 	-286.4754789328088 
R00538	C00071 + C00003 + C00001 <=> C00060 + C00004 + C00080	0.0	0.0	0.0
R00539	C02133 + C00001 <=> C00060 + C00009	0.0	0.0	0.0
R00540	C00726 + 2 C00001 <=> C00060 + C00014	0.0	0.0	0.0
R00542	C03361 + C00001 <=> C00020 + C00060	0.0	0.0	0.0
R00543	C02119 + C00001 <=> C00060 + C00022	0.0	0.0	0.0
R00544	C00071 + C00028 + C00001 <=> C00060 + C00030	0.0	0.0	0.0
R00545	C02444 + C00001 <=> C00060 + C00047	0.0	0.0	0.0
R00546	C02715 + C00001 <=> C00060 + C00049	0.0	0.0	0.0
R00547	C02589 + C00001 <=> C00060 + C00051	0.0	0.0	0.0
R00548	C00061 + C00001 <=> C00255 + C00009	-16.763063325803056 	2.9259909642402127 	-33.87790086052409 
R00549	C00002 + C00255 <=> C00008 + C00061	-9.00763563090787 	2.9234123243994414 	-9.00763563090787 
R00550	C00103 + C00255 <=> C00031 + C00061	0.350241927574098 	3.0278966580102917 	0.350241927574098 
R00551	C00062 + C00001 <=> C00077 + C00086	-29.194916356011664 	6.443383801896898 	-46.30975389073269 
R00552	C00062 + C00001 <=> C00327 + C00014	-34.835810427620125 	3.4343678910137525 	-51.95064796234116 
R00554	C00002 + C00062 <=> C00008 + C05945	7.543344685830597 	0.546695202925362 	7.543344685830597 
R00555	C00003 + C00613 <=> C00153 + C16011	0.0	0.0	0.0
